公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
高德软件有限公司,阿里巴巴-高德,2000人以上,上市公司,朝阳区,高德-在线服务开发技术专家,3-5年,本科,25k-50k,16薪
北京凌云雀科技有限公司,灵雀云,150-500人,B轮,海淀区,后端开发工程师（Go）,3-5年,本科,15k-30k,"技术领先,团队顶级,项目靠谱,资金充足"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,后台开发工程师--数据平台,1-3年,本科,23k-46k,六险一金，免费三餐，租房补贴
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,智慧交通-后端资深开发工程师(J180913013),3-5年,本科,30k-45k,优秀团队 高度挑战 福利丰厚
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,java资深工程师/技术专家（消息中间件,3-5年,本科,25k-45k,发展前景
北京互连众信科技有限公司,资产360,500-2000人,D轮及以上,朝阳区,高级大数据开发工程师,3-5年,本科,20k-30k,"不打卡,大咖多,临地铁"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,后端开发工程师（资深）,5-10年,本科,25k-50k,"弹性工时,一日三餐"
清枫（北京）科技有限公司,Max+&小黑盒,50-150人,A轮,朝阳区,大数据工程师,1-3年,本科,18k-30k,"北大博士,腾讯大牛,电竞大数据,期权激励"
北京聚道科技有限公司,GeneDock,15-50人,B轮,海淀区,基因数据工程师,1-3年,本科,10k-20k,"五险一金,免费午餐,团队融洽,技术超前"
北京蜂睿信息科技有限公司,蜂睿信息,15-50人,未融资,朝阳区,前端开发工程师,3-5年,本科,18k-28k,"项目奖金,带薪年假"
北京多知科技有限公司,考虫网,150-500人,D轮及以上,东城区,高级PHP研发工程师,3-5年,本科,20k-40k,"在线教育,D轮,发展空间"
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,前端开发负责人/前端技术专家,5-10年,本科,30k-60k,最新的技术框架 人工智能相关
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,风控策略和算法工程师,5-10年,本科,30k-50k,"公司氛围好,内部成长快,免费三餐,15薪"
北京零秒科技有限公司,零秒科技,15-50人,A轮,海淀区,高级后端工程师,3-5年,本科,25k-45k,硅谷团队 免费两餐 领导nice
北京地平线信息技术有限公司,地平线机器人,500-2000人,B轮,海淀区,高精地图工程师,1-3年,本科,20k-40k,"绩效奖金,弹性工作,技术大牛"
锐波（北京）科技有限公司,波场TRON,150-500人,不需要融资,海淀区,运维开发工程师,1-3年,本科,15k-30k,"区块链技术,国际化团队,技术大牛,发展前景好"
北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,海淀区,高级/资深算法工程师,5-10年,本科,30k-60k,"技术挑战,大数据,高成长,发展空间"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,云平台研发工程师,3-5年,本科,30k-60k,六险一金，高薪期权，弹性工作，免费三餐
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,地图研发工程师(J170816010),3-5年,本科,25k-50k,广阔平台、急速成长、诱人福利
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,网络研发工程师/交换机系统,3-5年,本科,35k-45k,互联网公司，大平台
北京多知科技有限公司,考虫网,150-500人,D轮及以上,东城区,高级Java研发工程师,3-5年,本科,20k-40k,"在线教育,D轮,发展空间"
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,数据开发工程师,不限,不限,20k-40k,"扁平管理,六险二金,免费三餐,弹性工作"
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,大数据开发工程师-共享平台,3-5年,本科,20k-40k,"期权,晋升空间大,免费班车,定期涨薪"
北京爱和健康科技有限公司,iHealth,150-500人,不需要融资,海淀区,全栈开发工程师,不限,不限,15k-25k,弹性工作、百变下午茶、节日福利
北京零秒科技有限公司,零秒科技,15-50人,A轮,海淀区,后端工程师（系统）,1-3年,本科,15k-30k,"硅谷大牛带,晋升空间大,锻炼机会多,前沿科技"
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,数据开发工程师,3-5年,本科,20k-30k,"核心业务,培训完善,优秀团队"
北京领创智信科技有限公司,北京领创智信科技有限公司,500-2000人,B轮,朝阳区,算法工程师,3-5年,本科,25k-35k,"高能团队,发展空间,优质福利,鼓励创新"
深圳追一科技有限公司,追一科技,150-500人,B轮,朝阳区,C++开发（北京）,1-3年,本科,12k-24k,"AI风口,上升空间"
北京春雨天下软件有限公司,春雨医生,150-500人,C轮,海淀区,服务器研发高级工程师,5-10年,本科,30k-50k,"弹性工作时,免费午餐,10天年假,技术团队好"
北京瓴岳信息技术有限公司,洋钱罐,150-500人,不需要融资,朝阳区,运维开发工程师,1-3年,本科,15k-30k,"技术大牛多,六险一金,弹性工作,午餐晚餐"
联通支付有限公司,联通支付有限公司,150-500人,不需要融资,西城区,大数据开发工程师,3-5年,本科,15k-20k,"大数据平台,千万级用户"
北京蜜莱坞网络科技有限公司,映客,500-2000人,C轮,朝阳区,推荐系统资深研发工程师,1年以下,本科,25k-38k,"团队牛,用户量大,环境好"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,云平台研发工程师,3-5年,本科,30k-60k,六险一金，高薪期权，弹性工作，免费三餐
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,资深算法研发工程师,3-5年,硕士,40k-50k,"大牛团队,期权激励,带薪年假,丰厚福利"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,算法研发高级工程师,3-5年,本科,20k-40k,高级研发
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,资深Java开发工程师,3-5年,硕士,25k-30k,十五薪
北京瓴岳信息技术有限公司,洋钱罐,150-500人,不需要融资,朝阳区,运维开发工程师,1-3年,本科,15k-30k,"技术大牛多,六险一金,弹性工作,午餐晚餐"
联通支付有限公司,联通支付有限公司,150-500人,不需要融资,西城区,大数据开发工程师,3-5年,本科,15k-20k,"大数据平台,千万级用户"
北京蜜莱坞网络科技有限公司,映客,500-2000人,C轮,朝阳区,推荐系统资深研发工程师,1年以下,本科,25k-38k,"团队牛,用户量大,环境好"
深圳市赢时胜信息技术股份有限公司,赢时胜软件,500-2000人,上市公司,朝阳区,数据库技术研究员（赢时胜研究院）,3-5年,本科,25k-35k,"大平台,上市公司"
北京地平线信息技术有限公司,地平线机器人,500-2000人,B轮,顺义区,车辆控制工程师,1-3年,本科,20k-40k,"绩效奖金,弹性工作,技术大牛"
北京易观智库网络科技有限公司,易观,150-500人,B轮,朝阳区,高级算法工程师,3-5年,本科,25k-50k,互联网大数据领先品牌 六险一金 弹性工作
北京奇点机智信息技术有限公司,奇点机智,15-50人,A轮,海淀区,后端开发工程师,不限,本科,15k-30k,"扁平化,年轻化"
北京爱声声科技有限公司,冲顶,50-150人,B轮,朝阳区,服务端开发工程师,5-10年,本科,20k-40k,免费中午餐 弹性打卡
北京长亭科技有限公司,长亭科技,150-500人,B轮,海淀区,系统研发工程师,1-3年,本科,18k-36k,"带薪年假,工作餐,五险一金,无限零食"
锐波（北京）科技有限公司,波场TRON,150-500人,不需要融资,海淀区,测试开发工程师,3-5年,本科,20k-40k,"区块链技术,国际化团队,技术大牛,发展前景好"
联想（北京）有限公司,联想集团,2000人以上,上市公司,海淀区,OpenStack研发工程师,3-5年,本科,20k-40k,"大平台,超棒团队,超赞福利,五险一金"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,后端研发工程师-Growth方向,3-5年,本科,20k-40k,六险一金，弹性工作，免费三餐，租房补贴
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,后端工程师,5-10年,本科,20k-35k,六险一金，员工体检，领导nice
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,资深数据开发工程师(J180507005),3-5年,本科,25k-35k,广阔平台 急速成长 诱人福利
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,资深Java工程师,5-10年,硕士,25k-40k,"十五薪,包三餐,有班车,租住津贴"
北京互连众信科技有限公司,资产360,500-2000人,D轮及以上,朝阳区,前端开发工程师,5-10年,本科,18k-30k,包吃 交通补助 弹性工作 节日福利
北京四维图新科技股份有限公司,四维图新,2000人以上,上市公司,海淀区,C/C++核心算法研发工程师,不限,本科,14k-24k,核心部门 核心岗位 六险一金 境外游
北京易联纵横科技有限公司,PXN,50-150人,不需要融资,朝阳区,大数据开发工程师,3-5年,不限,20k-40k,让数字资产交易安全且简单
清枫（北京）科技有限公司,Max+&小黑盒,50-150人,A轮,朝阳区,爬虫工程师,1-3年,本科,18k-30k,"北大博士,腾讯大牛,电竞大数据,期权激励"
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,基础平台研发工程师,3-5年,本科,15k-30k,"弹性工作,奖金丰厚,工作氛围好,各种团建"
北京云动九天科技有限公司,省钱快报,150-500人,C轮,东城区,大数据仓库工程师,3-5年,不限,25k-35k,"每日三餐,百万日活,弹性工作,扁平管理"
北京百家互联科技有限公司,跟谁学,500-2000人,A轮,海淀区,大数据工程师,3-5年,本科,20k-30k,"弹性工作,六险一金,餐补饭补,带薪年假"
透彻影像(北京)科技有限公司,透彻影像,15-50人,A轮,海淀区,高级后端工程师,5-10年,本科,15k-30k,"人工智能,医疗,绩效激励"
北京易捷思达科技发展有限公司,EasyStack,150-500人,C轮,海淀区,OpenStack开发工程师,1-3年,本科,12k-22k,"五险一金,弹性工作,技术大牛,绩效奖金"
北京超盟数据科技有限公司,超盟数据,50-150人,A轮,朝阳区,算法平台开发工程师,3-5年,本科,20k-30k,六险一金 周末双休
北京周同科技有限公司,周同科技,50-150人,A轮,朝阳区,高级系统工程师,3-5年,本科,15k-25k,年底双薪、带薪年假、扁平化管理
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,云计算研发工程师-编排调度方向,3-5年,本科,30k-60k,六险一金，高薪期权，弹性工作，免费三餐
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,美团地图-算法工程师,3-5年,本科,25k-50k,优秀团队，技术沉淀好，发展空间大
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级后端/高级算法策略研发工程师,3-5年,本科,20k-40k,"高级研发,后端"
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,PHP研发工程师,3-5年,本科,30k-50k,"15薪,大平台,三餐免费,健身房"
北京商询科技有限公司,商询科技,50-150人,A轮,朝阳区,大数据开发,3-5年,本科,20k-30k,"零食,地铁附近,五险一金"
北京蓦然认知科技有限公司,蓦然认知科技,50-150人,A轮,海淀区,信号处理算法工程师（可考虑Leader岗）,1-3年,硕士,25k-50k,发展前景好，工作氛围好
北京闪银奇异科技有限公司,闪银奇异,500-2000人,D轮及以上,朝阳区,高级算法工程师,3-5年,本科,30k-55k,"六险一金,团队大牛,业务前景,福利年假"
古点投资有限公司,古点 (dotcom),50-150人,不需要融资,海淀区,算法工程师,1-3年,本科,10k-15k,福利好，办公环境好，待遇高
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,PHP高级开发工程师--旅游度假,3-5年,本科,18k-35k,"年假多多,美女帅哥多,16薪制"
北京优虎商务服务有限公司,老虎集团,150-500人,C轮,朝阳区,安全开发工程师,1-3年,本科,20k-35k,六险一金地铁周边弹性工作扁平化管理
北京音娱时光科技有限公司,音娱时光,50-150人,A轮,海淀区,前端开发工程师,1-3年,本科,15k-25k,"年底双薪,绩效奖金,五险一金,包两餐"
成都斯德格企业管理咨询有限公司,Ocean,50-150人,B轮,海淀区,大数据开发工程师,3-5年,本科,25k-50k,大平台
北京棕榈创想科技有限公司,PALMAX,50-150人,A轮,海淀区,广告系统开发工程师,3-5年,本科,25K-50K,"五险一金,试用期全薪,年度体检,年终奖"
普信恒业科技发展（北京）有限公司,宜信,2000人以上,上市公司,朝阳区,高级Java开发工程师,5-10年,本科,25k-35k,"上市公司,大牛团队,美女如云,薪酬福利好"
北京华阳天诚科技有限公司,华阳天诚,15-50人,不需要融资,昌平区,K12 产品技术经理,5-10年,不限,20k-30k,"股权奖励,技术老大"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,服务端研发（高级）工程师-皮皮虾,3-5年,本科,25k-50k,六险一金，高薪期权，弹性工作，免费三餐
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,资深服务器端(高级)开发工程师,3-5年,本科,30k-45k,"超值期权,大牛团队,带薪年假,补充商险"
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,系统运维研发工程师（私有云方向）,1-3年,本科,25k-50k,"15薪,大平台,三餐免费,健身房"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级后端研发工程师,1-3年,本科,25k-50k,平台好
成都斯德格企业管理咨询有限公司,Ocean,50-150人,B轮,海淀区,后台开发工程师,3-5年,本科,25k-50k,大平台
北京瓴岳信息技术有限公司,洋钱罐,150-500人,不需要融资,朝阳区,算法工程师,1-3年,硕士,15k-30k,"技术大牛多,年底旅游,弹性工作,下午茶"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,高级Java研发工程师-度假(J11491),3-5年,本科,20k-40k,团队氛围融洽，帅哥美女多，年假多，年终奖
